"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: octubre 2025"
"Proceso de Liquidacion: Re-Liquidacion Final (L3)"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 05/jun/2026 05:15:02 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","24/10/2025","22","3558.2369","8.3712","2.345","931.5975","27111.2245","534.6777","372.8729","6108.7545","743.5584","3308.9674","1935.6726"
"SEN","24/10/2025","23","3613.2681","8.0117","2.3451","932.7174","26885.2","471.7347","373.3282","5870.2408","743.3498","3209.9347","1473.3917"
"SEN","24/10/2025","24","3421.8028","5.0988","2.347","947.0565","26317.7663","399.9456","373.1039","5402.257","744.3066","3083.5496","1368.568"
"SEN","25/10/2025","1","3299.1145","0.263","2.3465","949.629","25684.9942","407.7092","373.7386","4778.1871","745.0043","2598.071","1330.1255"
"SEN","25/10/2025","2","3139.3579","0.0011","2.3462","952.1872","25300.3645","399.4518","372.3689","4015.5465","745.9066","2426.389","1302.2358"
"SEN","25/10/2025","3","2954.1617","0.0007","2.3474","950.0376","25386.1688","360.7324","364.8481","3014.8046","747.1302","2391.1465","1261.5391"
"SEN","25/10/2025","4","2854.582","0.003","2.3467","940.5804","25326.0735","311.2265","356.5338","2451.2036","747.7917","2366.4452","1222.7972"
"SEN","25/10/2025","5","3015.158","0.0136","2.3456","935.8414","25411.7049","300.8869","356.8727","1837.9905","748.3538","2354.7019","1191.6848"
"SEN","25/10/2025","6","3126.4173","0.0363","2.346","934.5157","25250.5006","311.4632","361.3427","1666.026","748.9195","2374.646","1169.8289"
"SEN","25/10/2025","7","3136.8557","52.7372","2.3341","932.6395","24811.0961","309.6885","366.8217","2002.7161","749.2677","2333.2082","1171.4664"
"SEN","25/10/2025","8","2572.7373","1462.3742","2.3294","938.3204","23929.5464","318.3933","366.5872","2360.2418","749.4953","2321.3","1212.4509"
"SEN","25/10/2025","9","1937.8855","4666.5459","2.336","943.7767","22743.0055","315.4535","363.8302","2321.9212","709.3725","2324.0206","1208.413"
"SEN","25/10/2025","10","2470.1064","5788.3711","2.3201","947.1389","22218.7637","237.4876","358.1577","2078.7123","496.001","2304.0228","1181.7035"
"SEN","25/10/2025","11","3003.1168","5988.0404","2.3035","905.0183","22344.5433","304.0497","353.8955","1948.8246","462.1933","2227.2039","1189.4248"
"SEN","25/10/2025","12","2857.8197","6199.9681","2.3039","850.3621","22703.7309","326.5896","351.3373","2169.9505","461.9038","2231.7809","1159.9295"
"SEN","25/10/2025","13","2317.4359","6247.0287","2.3042","743.8274","23494.8287","309.4713","352.8338","2756.0736","461.802","2240","1140.8223"
"SEN","25/10/2025","14","1970.705","6123.0229","2.3039","708.4109","24010.9127","359.7007","356.6384","3104.5743","463.7563","2215.1034","1150.3342"
"SEN","25/10/2025","15","1637.3692","5922.6241","2.3048","705.7856","24181.8234","416.1413","357.3145","3674.8026","466.8011","2249.5739","1191.7105"
"SEN","25/10/2025","16","1410.2779","5730.9411","2.3056","702.6505","24567.5567","444.492","365.2995","3928.0973","493.6649","2257.7333","1227.4105"
"SEN","25/10/2025","17","1564.0408","4988.3539","2.3054","758.6688","25465.2782","518.4951","361.8826","4367.4917","570.0827","2236.8789","1339.0349"
"SEN","25/10/2025","18","1506.18","1965.569","2.3056","1045.3576","26824.7283","625.9835","356.9891","5671.4568","589.7305","2432.5327","1630.8991"
"SEN","25/10/2025","19","1733.6327","114.6234","2.2768","1066.137","28167.0207","636.1947","358.4655","6555.5334","598.3864","2693.3266","2113.8773"
"SEN","25/10/2025","20","2002.6226","17.7697","2.282","866.5691","28245.0507","625.238","357.6674","6760.3261","607.7156","2699.8677","2116.233"
"SEN","25/10/2025","21","1983.3326","14.9423","2.2545","759.1076","28119.2383","624.7363","358.2153","6478.2389","620.6948","2709.463","2107.9145"
"SEN","25/10/2025","22","1792.1686","8.8439","1.9789","821.9373","27891.3152","627.8295","359.0042","5899.5967","630.1796","2715.1899","2037.4578"
"SEN","25/10/2025","23","1662.2075","6.0147","2.0792","860.0623","27482.1755","539.2345","356.8186","5195.2541","653.2514","2775.2901","1655.2968"
"SEN","25/10/2025","24","1707.5963","5.9772","2.084","859.9453","26048.5854","515.6456","354.989","4799.4452","666.9332","2833.9714","1494.7238"
"SEN","26/10/2025","1","1769.3431","0.2017","2.0814","853.6183","24972.9208","461.263","353.2638","4364.0041","686.6184","2852.353","1396.0673"
"SEN","26/10/2025","2","1680.8201","0.0011","2.0771","845.0589","24205.0184","382.7602","354.0776","4113.2556","705.2719","2817.8875","1322.3004"
"SEN","26/10/2025","3","1667.3816","0.0007","2.0662","846.8385","23884.6488","306.5159","355.2592","3859.4579","719.8292","2407.3124","1286.9602"
"SEN","26/10/2025","4","1569.9572","0.0025","2.0661","855.4863","23595.7285","298.0824","355.3318","3594.2974","731.8113","2172.6006","1224.764"
"SEN","26/10/2025","5","1417.4351","0.0119","2.0084","856.2014","23448.9778","292.9393","357.0075","3292.1146","747.5418","2136.9357","1200.1044"
"SEN","26/10/2025","6","1075.8676","0.0274","1.9568","855.0354","23627.8811","291.2083","358.6333","3058.0938","750.482","2086.6957","1205.3651"
"SEN","26/10/2025","7","841.3115","54.233","1.9834","860.7387","23369.3537","278.936","354.1237","2896.0034","749.8308","2065.8254","1194.9318"
"SEN","26/10/2025","8","791.9376","1449.5194","1.9219","871.1971","22161.9747","268.6418","350.3014","2525.4696","749.1502","1881.8393","1097.3364"
"SEN","26/10/2025","9","616.5635","4613.8977","1.9408","876.1411","20475.2094","270.4433","350.1771","1855.5832","748.3377","1596.7126","1063.1559"
"SEN","26/10/2025","10","762.6669","5564.3699","0.8502","870.394","19827.2756","269.3108","351.983","1807.5352","747.8569","1548.4604","1064.8028"
"SEN","26/10/2025","11","843.3592","5929.151","1.2263","868.8136","20057.9044","196.929","349.6963","1870.6187","746.9688","1561.8178","1072.5037"
"SEN","26/10/2025","12","957.699","5717.3597","1.9463","866.1669","20578.1431","272.3737","352.6197","1860.689","746.0884","1686.7377","1087.8915"
"SEN","26/10/2025","13","1092.9956","5727.7704","2.0532","866.6653","21009.8095","272.8126","351.538","1867.1539","744.9752","1696.0147","1096.7983"
"SEN","26/10/2025","14","1242.1635","5735.7088","2.0482","866.0822","21617.1764","271.709","341.5094","1873.4627","743.7969","1697.0548","1118.4406"
"SEN","26/10/2025","15","1421.8699","5541.1402","2.051","858.698","22249.2568","266.9902","354.9203","2146.9023","742.0875","1714.8198","1156.1655"
"SEN","26/10/2025","16","1619.1616","5583.238","2.0803","856.6085","22786.0803","270.5486","358.5046","2286.7209","740.286","1777.1907","1158.9362"
"SEN","26/10/2025","17","1633.0947","4864.438","2.1103","862.8632","23525.7933","302.2665","358.4811","3046.5039","737.3581","1913.3039","1317.7258"
"SEN","26/10/2025","18","1525.7948","1873.9193","2.1101","1147.2188","24776.712","422.8802","356.5626","4950.8992","744.5212","2116.677","1565.5382"
"SEN","26/10/2025","19","1581.5423","129.9475","2.1097","1245.3357","26167.989","453.8414","356.7449","6374.0588","745.6713","2265.3406","2157.8847"
"SEN","26/10/2025","20","1949.7656","19.4155","2.1057","1237.3738","26120.3818","440.9404","357.677","7045.5594","745.8673","2272.9264","2344.0855"
"SEN","26/10/2025","21","2154.1982","16.5534","2.088","968.1171","26214.5852","446.2067","357.4258","6933.4835","745.4316","2281.6538","2373.9008"
"SEN","26/10/2025","22","2303.5952","7.872","2.1","928.41","26597.4321","443.7267","357.2219","5986.3577","746.5857","2324.3093","2366.3101"
"SEN","26/10/2025","23","2276.2533","5.4709","2.0957","925.3506","26356.3823","447.0537","358.2441","4806.8115","747.0731","2391.8956","2308.7053"
"SEN","26/10/2025","24","2325.6631","4.0174","2.1098","926.1692","26113.3766","418.1805","357.8369","3485.7936","747.4502","2364.6334","2014.5736"
"SEN","27/10/2025","1","2223.398","0.1609","2.1107","905.6593","25741.0257","386.7773","358.6629","3118.6833","747.0154","2289.4605","1226.9185"
"SEN","27/10/2025","2","2259.9278","0.0007","2.1108","901.7926","24881.356","285.4924","360.2181","3008.0602","746.9461","2042.2659","1135.3271"
"SEN","27/10/2025","3","2131.7615","0.0006","2.1108","972.5116","24284.5538","278.6172","360.4157","2777.3892","747.0805","2016.4767","1102.4209"
"SEN","27/10/2025","4","1953.0198","0.0028","2.111","1025.9202","24098.2226","272.084","360.93","2292.8771","746.0708","2023.31","1087.0129"
"SEN","27/10/2025","5","2054.0196","0.0131","2.111","1025.4165","23942.3539","275.3508","361.2851","2104.9904","745.6923","2096.1188","1075.0742"
"SEN","27/10/2025","6","1937.6586","0.0271","2.1101","1027.8158","23836.4942","277.9199","362.1577","2754.2553","745.1554","2158.7128","1084.5999"
"SEN","27/10/2025","7","2008.5411","30.3161","2.0963","1026.3994","24383.7381","342.2639","362.5569","3338.184","744.4557","2228.3764","1149.7938"
"SEN","27/10/2025","8","1956.4597","1360.9333","2.0688","1026.3019","24593.5494","368.3051","361.9982","3201.3559","744.1138","2262.4535","1181.1185"
"SEN","27/10/2025","9","1776.9132","4525.956","1.8861","1024.3912","23026.9919","331.408","358.8755","3436.7668","744.6102","2123.2673","1182.3104"
"SEN","27/10/2025","10","1864.3466","5856.9634","1.3051","1069.9288","23008.8339","289.9189","356.9971","3526.1943","749.6454","2072.0598","1190.2519"
"SEN","27/10/2025","11","1949.8871","5564.2231","1.4142","1131.561","24072.9939","286.3056","357.209","3262.3138","748.5415","2144.9103","1225.073"
"SEN","27/10/2025","12","1984.8772","5612.4502","2.0947","1390.1647","24433.9396","286.8408","359.286","3379.688","747.7362","2150.2457","1231.0238"
"SEN","27/10/2025","13","2019.2014","5887.3781","2.3682","1424.8615","24676.8661","303.8825","359.6249","3475.8354","746.9706","2145.0325","1255.735"
"SEN","27/10/2025","14","2080.7248","5722.5701","2.3726","1492.1489","24921.6502","328.3539","359.1757","4101.6023","746.5431","2216.2212","1250.9586"
"SEN","27/10/2025","15","2108.9302","5678.3769","2.3706","1536.9514","25324.7739","367.9406","360.5466","4269.397","745.5665","2517.8493","1251.0546"
"SEN","27/10/2025","16","2048.6477","5600.0496","2.3703","1536.1779","25966.0023","419.5135","359.6461","4657.6093","745.7136","2623.5078","1306.3704"
"SEN","27/10/2025","17","2050.3582","4681.9368","2.4842","1534.1604","25898.1152","486.6286","361.2373","6058.5483","746.4293","2747.9774","1499.4908"
"SEN","27/10/2025","18","2433.3963","1941.506","2.0316","1534.5949","26644.6048","526.8186","361.757","6950.3567","746.9606","2764.7487","2105.8415"
"SEN","27/10/2025","19","2696.5695","102.361","2.5603","1533.278","27817.7064","586.922","363.788","7625.116","747.1965","2817.9693","2294.3268"
"SEN","27/10/2025","20","2905.9052","15.3637","2.544","1523.6551","27923.803","576.5927","363.7584","7605.3925","747.1484","2864.7612","2307.2822"
"SEN","27/10/2025","21","3027.8789","14.706","2.5433","1145.1122","28314.0885","580.3945","362.4094","7152.9947","747.8477","2874.6696","2257.8846"
"SEN","27/10/2025","22","3151.051","10.0202","2.5502","1109.4071","28009.5591","577.378","362.0412","6575.5929","748.0194","2953.5593","2073.2794"
"SEN","27/10/2025","23","3175.4827","9.857","2.5434","1105.3791","27403.5807","512.9093","362.253","5886.8078","747.9753","2974.1774","1861.0874"
"SEN","27/10/2025","24","3060.4162","9.5344","2.3638","1092.4473","26866.0577","461.8798","363.6485","5218.8425","748.3558","2968.6505","1430.159"
"SEN","28/10/2025","1","2752.0254","6.0472","2.3717","1087.5978","25776.1318","366.1733","363.9566","5036.7905","749.2126","2808.459","1337.2884"
"SEN","28/10/2025","2","2544.3766","0","2.3742","1086.4817","25001.5194","254.3634","364.3319","4970.8128","748.8814","2462.7578","1238.5678"
"SEN","28/10/2025","3","2510.3269","0","2.3746","1081.5712","24786.4838","205.6708","364.4936","3996.399","748.6247","2509.7681","1175.2862"
"SEN","28/10/2025","4","2501.2459","0.0021","2.3738","1075.7661","24776.2376","196.8213","364.7313","3280.4715","748.3077","2533.5031","1130.6159"
"SEN","28/10/2025","5","2477.7989","0.0124","2.3542","1087.2696","24643.2551","193.0662","364.8943","2998.1776","748.4887","2562.0315","1126.5956"
"SEN","28/10/2025","6","2331.2491","0.0259","2.3421","1091.2802","24648.9871","197.2065","364.6758","3277.8834","748.6722","2663.9301","1131.4065"
"SEN","28/10/2025","7","2369.5193","46.1668","2.313","1089.0378","24645.1172","219.3198","365.0863","3724.2353","748.9142","2798.6336","1160.4352"
"SEN","28/10/2025","8","2213.6","1436.1807","2.1342","1094.7504","23865.399","244.5558","364.5341","3684.4847","748.82","2877.7095","1192.5701"
"SEN","28/10/2025","9","2179.5181","4676.5836","2.1134","1061.4484","22612.4144","264.8093","351.2574","3070.1471","745.8978","2869.1442","1213.559"
"SEN","28/10/2025","10","2588.2859","5729.0398","2.3874","1092.2495","22083.7843","256.0257","349.6583","2903.0969","748.3858","2969.9704","1222.9106"
"SEN","28/10/2025","11","2534.4699","5796.3703","2.3925","1090.6686","22141.1752","293.7117","346.8457","3309.3765","747.8628","3018.5855","1252.8415"
"SEN","28/10/2025","12","2225.9878","5728.7734","2.2943","1093.2132","22722.8308","340.9633","333.3699","3813.739","746.3561","3012.2442","1272.8868"
"SEN","28/10/2025","13","2002.8781","5766.6332","2.3889","1094.9817","23642.4304","432.9143","353.4497","3839.7564","745.9017","3005.6371","1269.985"
"SEN","28/10/2025","14","1877.6525","5795.1312","1.9078","1090.2792","24400.3925","362.8662","359.3434","4423.4539","745.3635","2961.1405","1259.5871"
"SEN","28/10/2025","15","1665.1471","6108.8308","1.7468","1087.9554","24767.7096","348.2707","360.0958","4620.6008","744.892","2962.7905","1567.3411"
"SEN","28/10/2025","16","1651.7455","5930.9907","1.1503","1177.7072","25509.3175","391.8379","353.319","4869.0061","744.4665","3114.5324","1701.6703"
"SEN","28/10/2025","17","1752.4583","4970.7989","0.6001","1421.7536","25765.8611","440.6898","352.7183","5744.4944","743.5915","3418.7719","1759.7539"
"SEN","28/10/2025","18","2122.6981","1995.4486","1.4455","1517.7256","26704.267","451.8832","355.0605","6547.1796","741.9629","3823.282","1904.5814"
"SEN","28/10/2025","19","2297.1678","103.6629","2.44","1524.8902","27925.4342","485.018","357.1128","7162.4683","740.6809","3859.3083","2095.4332"
"SEN","28/10/2025","20","2647.7428","10.5657","2.5428","1380.1086","27800.5","555.3778","360.0526","7208.4505","740.5814","3751.9448","2141.7263"
"SEN","28/10/2025","21","2715.2739","10.7371","2.5187","1092.9431","27381.499","556.0755","360.2032","7416.6288","741.1415","3768.3974","2099.6931"
"SEN","28/10/2025","22","2291.1166","9.8325","2.4348","1103.8944","27117.7311","557.5255","360.2399","7472.9758","742.1991","3658.8783","2048.5707"
"SEN","28/10/2025","23","2015.5547","13.5624","2.1963","1108.016","26423.22","540.7523","361.1475","7225.2857","742.9038","3392.9944","1938.901"
"SEN","28/10/2025","24","2633.6089","4.8825","2.1251","1087.4963","25459.9968","406.2245","361.0516","6295.5394","743.4255","3364.3416","1406.1289"
"SEN","29/10/2025","1","3191.324","0.2347","2.1367","1083.4392","24230.6739","303.7481","361.6165","5432.7526","744.7943","3271.4436","1246.3702"
"SEN","29/10/2025","2","3607.5867","0.0008","2.1825","1079.1131","22827.1652","275.4032","361.7135","4825.1985","745.7335","3175.2992","1240.78"
"SEN","29/10/2025","3","3802.9968","0.0009","2.205","1081.8622","22747.523","224.034","361.3765","3611.7029","746.158","3153.2765","1218.2713"
"SEN","29/10/2025","4","3724.4207","0.0027","2.2449","1074.4355","22496.4068","194.437","361.4739","3114.9011","746.8066","3140.9087","1211.1218"
"SEN","29/10/2025","5","3636.4671","0.0138","2.1881","1075.1041","22164.8311","201.2115","361.5215","3185.5047","747.7738","3145.5009","1188.1015"
"SEN","29/10/2025","6","3600.0528","0.0298","2.127","1076.7751","22388.3757","201.3725","361.0857","3077.1966","748.4834","3252.9519","1174.9988"
"SEN","29/10/2025","7","3833.4425","32.4155","2.1009","1078.9474","22482.5086","259.5683","361.1422","3231.3073","748.4853","3254.5524","1200.9758"
"SEN","29/10/2025","8","3929.6853","1250.8866","1.9407","1047.5232","21925.3699","350.8401","360.1026","3270.5949","748.7674","3035.5517","1214.5729"
"SEN","29/10/2025","9","3978.087","4249.4772","0.8915","829.2769","20522.483","406.6616","357.168","3161.7064","749.2163","2593.5524","1178.4241"
"SEN","29/10/2025","10","4134.3072","5629.3965","0.9303","810.3203","19661.2139","379.9535","355.8791","3278.7571","749.4013","2584.6535","1186.3837"
"SEN","29/10/2025","11","4056.4901","5481.034","0.9161","802.2865","20292.2986","225.2623","354.7724","3350.7906","748.865","2519.5011","1156.2569"
"SEN","29/10/2025","12","4246.5765","5289.7572","1.1856","811.4596","20491.285","224.3211","352.4872","3460.0584","748.5266","2655.6742","1195.926"
"SEN","29/10/2025","13","4289.2929","5372.5655","2.3767","810.1587","20701.9802","235.0876","352.2625","3333.4864","748.8323","2715.0678","1196.0155"
"SEN","29/10/2025","14","3903.3835","5466.0486","2.4038","812.0912","21238.3166","243.1665","355.1768","3688.1044","749.4457","2709.295","1204.9891"
"SEN","29/10/2025","15","3764.5399","5515.3843","2.4046","812.3599","21310.5503","276.9026","355.4846","4181.1549","749.8869","2715.7237","1217.112"
"SEN","29/10/2025","16","3992.518","5593.9649","2.4047","811.1548","21490.8103","283.4859","355.6467","4567.5818","750.6346","2747.007","1260.3267"
"SEN","29/10/2025","17","3957.5797","4462.5499","2.4307","813.9889","22880.3908","459.4762","356.5369","5104.7881","751.6992","2786.0726","1359.0626"
"SEN","29/10/2025","18","3295.8258","1760.4519","2.6012","927.5365","24984.9703","507.2317","357.3925","6278.6705","753.2612","2795.3707","1388.8358"
"SEN","29/10/2025","19","3042.0983","87.2967","2.5939","1216.8969","26685.303","511.1666","358.3862","6539.3239","755.1686","2925.5734","1398.9378"
"SEN","29/10/2025","20","3391.5647","18.3856","2.5821","1180.2511","26693.5191","596.2435","360.1072","6704.605","756.3469","2682.4218","1409.961"
"SEN","29/10/2025","21","3615.9578","13.9602","2.5701","898.5841","26627.9819","599.1438","360.8736","6467.0167","757.2748","2668.078","1396.347"
"SEN","29/10/2025","22","3632.1974","8.087","2.5637","895.1073","26039.3531","513.653","361.4266","6000.4468","758.0878","2663.4368","1388.2152"
"SEN","29/10/2025","23","3362.1616","6.0401","2.5585","898.7672","25471.9748","502.598","361.8188","5467.0303","758.6607","2668.3438","1354.2652"
"SEN","29/10/2025","24","3085.9977","5.0568","2.3497","900.3287","24833.352","410.739","362.0742","4595.4276","759.0298","2636.9924","1292.2149"
"SEN","30/10/2025","1","2906.6389","0.2713","2.2069","900.4433","24356.0908","308.31","362.3442","3884.5683","760.0227","2348.2678","1201.9478"
"SEN","30/10/2025","2","2640.3271","0.0008","2.2093","901.6263","23554.6055","264.4585","360.9135","3849.2295","760.5593","2150.5181","1185.7237"
"SEN","30/10/2025","3","2352.779","0.0008","2.2092","900.9617","23418.1905","200.7911","361.8267","3351.4188","760.4399","2153.5018","1144.0208"
"SEN","30/10/2025","4","2111.7554","0.0023","2.2091","901.5782","23502.5586","200.5364","362.0079","2905.6846","760.5062","2147.1489","1132.4968"
"SEN","30/10/2025","5","1938.7906","0.0129","2.2043","902.4987","22875.0865","200.4761","362.1072","3640.8254","760.5655","2145.9379","1125.3608"
"SEN","30/10/2025","6","1851.0735","0.0273","2.1991","903.6519","22960.8112","217.8608","360.8966","3978.9414","760.7894","2145.3581","1133.0783"
"SEN","30/10/2025","7","1822.0689","13.5062","2.1992","904.3574","23460.437","234.1567","362.0132","4374.6247","761.2767","2149.7006","1194.1862"
"SEN","30/10/2025","8","1795.7988","1001.857","2.1745","902.9574","23102.9027","291.2379","355.55","4320.6777","760.9084","2161.2214","1224.7755"
"SEN","30/10/2025","9","1832.5274","3983.8795","2.2839","903.3182","21849.2949","262.8034","350.4147","3526.9454","761.633","2193.8688","1246.6517"
"SEN","30/10/2025","10","1912.172","5703.806","2.551","901.0159","20880.2965","228.043","348.1941","3076.8498","760.6822","2176.0943","1190.049"
"SEN","30/10/2025","11","2007.8325","5902.883","2.6196","898.619","21117.7033","255.8725","352.3112","3039.8176","760.497","2212.4713","1166.2123"
"SEN","30/10/2025","12","2040.682","6068.4361","2.6202","893.9886","21143.0499","269.2218","356.0218","2910.6499","760.1412","2366.3278","1173.9054"
"SEN","30/10/2025","13","1989.5","6002.7732","2.6198","903.882","21661.2322","443.2414","364.7295","2956.919","759.5052","2449.2392","1182.4948"
"SEN","30/10/2025","14","2033.4213","6124.8227","2.6201","892.8309","21671.482","455.4917","363.4938","3124.2823","757.8174","2646.8126","1233.1345"
"SEN","30/10/2025","15","2117.3132","6260.1959","1.9597","903.0281","21967.3783","459.3361","362.7981","3388.02","757.2043","2637.8218","1271.4817"
"SEN","30/10/2025","16","2223.6385","6053.8444","2.0369","903.292","22190.4754","449.6082","361.7715","4153.9134","757.0306","2653.9112","1296.0818"
"SEN","30/10/2025","17","2297.8479","4729.1599","2.4585","901.4876","23074.8243","478.6866","362.0627","5413.3998","756.9278","2645.854","1313.8477"
"SEN","30/10/2025","18","2344.3048","1680.334","2.6063","899.5415","25205.9103","508.7654","362.1057","6195.2904","757.1829","2637.6806","1350.092"
"SEN","30/10/2025","19","2599.9869","67.7378","2.6419","901.6131","26592.9395","578.1639","362.9819","6591.6228","757.682","2684.0812","1365.1861"
"SEN","30/10/2025","20","2600.7149","18.4063","2.6412","902.5768","26906.8372","572.1927","336.2019","6536.0106","758.0227","2543.6468","1363.5695"
"SEN","30/10/2025","21","2760.3401","14.8219","2.6406","900.381","26139.8333","575.606","307.3181","6639.6449","758.4955","2548.5571","1330.7157"
"SEN","30/10/2025","22","2987.5382","8.0137","2.6409","901.8496","24944.7953","574.6115","308.7553","6630.0538","758.736","2568.1902","1334.8348"
"SEN","30/10/2025","23","2908.8449","4.038","2.6174","903.0318","24270.6188","496.3287","308.7669","6237.601","758.4266","2504.3884","1298.841"
"SEN","30/10/2025","24","2802.1174","3.0142","2.4437","886.3808","23338.3641","500.265","308.8683","5890.525","759.1644","2388.8323","1208.8704"
"SEN","31/10/2025","1","2788.6663","0.1067","2.4438","780.2335","23093.489","533.307","309.1924","4925.1945","759.0793","2057.6044","1126.4336"
"SEN","31/10/2025","2","2607.2288","0.0008","2.444","741.3359","22788.202","504.976","309.3398","4238.661","759.8887","2028.8614","1072.9986"
"SEN","31/10/2025","3","2372.3522","0.0007","2.4439","740.8809","22823.425","432.4548","304.8455","3624.0639","759.871","2025.6952","1057.5197"
"SEN","31/10/2025","4","2186.1771","0.0019","2.4439","741.7503","23064.8146","426.453","303.0159","3135.9403","759.6563","1909.6381","1058.6501"
"SEN","31/10/2025","5","1947.0413","0.0124","2.4438","742.1825","23665.4455","419.275","300.6338","2558.9789","759.9685","1898.9627","1065.3386"
"SEN","31/10/2025","6","1859.4154","0.0378","2.4436","741.8534","24135.6288","424.5047","300.7581","2691.3484","760.1497","1902.3086","1077.2849"
"SEN","31/10/2025","7","1795.5661","40.6875","2.4426","742.0459","24405.9175","419.9611","299.3756","3204.075","761.3448","1887.7945","1098.6823"
"SEN","31/10/2025","8","1656.4502","1337.4995","2.4414","743.3873","24016.5266","414.4076","306.2045","3416.6427","761.5714","1793.3738","1098.8785"
"SEN","31/10/2025","9","1613.1546","4605.3009","2.4388","743.043","22315.5301","302.4139","307.1792","3296.8965","761.2573","1701.2714","1117.8174"
"SEN","31/10/2025","10","1613.07","6252.1139","2.4425","738.1946","21183.1522","290.9838","308.266","3684.1002","760.8894","1701.7161","1067.4197"
"SEN","31/10/2025","11","1698.652","5992.297","1.9708","734.1654","21481.4278","363.5782","309.0979","3741.7404","760.4254","1751.7977","1057.404"
"SEN","31/10/2025","12","1838.8015","6051.5751","1.9246","736.0757","21623.6493","288.1127","310.1311","3951.6063","759.5951","1792.2057","1086.7962"
"SEN","31/10/2025","13","1907.9303","5895.6389","2.5198","734.9363","21956.2167","284.7947","309.7013","4216.1717","758.6629","1864.1564","1127.4736"
"SEN","31/10/2025","14","2107.2869","6127.3107","2.6233","736.6396","21755.7141","334.5036","310.3585","4545.3769","757.3426","1756.6001","1126.5335"
"SEN","31/10/2025","15","2389.6868","6143.0203","2.4904","739.9621","22076.871","333.826","311.5679","4544.006","756.1979","1795.5103","1165.2336"
"SEN","31/10/2025","16","2486.2527","5654.6031","2.5347","866.4026","22649.6661","335.826","319.433","5019.4816","755.4282","1853.7726","1206.0067"
"SEN","31/10/2025","17","2612.3688","4629.7185","2.6407","1057.145","23779.1502","340.232","360.1262","5175.542","754.815","1942.7467","1296.9395"
"SEN","31/10/2025","18","2854.446","1636.2609","2.6408","1055.6415","25836.6221","349.3411","361.1432","5690.5375","754.1575","1926.8488","1358.0163"
"SEN","31/10/2025","19","3399.9131","89.4821","2.6401","1054.2735","26684.3869","429.4909","360.6717","6251.4417","753.4534","1947.5381","1375.0425"
"SEN","31/10/2025","20","3485.8098","19.9335","2.6399","1055.436","26533.6813","427.4561","370.2607","6021.0499","753.3395","1976.2865","1415.2909"
"SEN","31/10/2025","21","3415.6682","19.0728","2.6396","1055.1298","26339.8117","402.3375","367.1764","5584.8946","753.5234","1978.5994","1388.0709"
"SEN","31/10/2025","22","3362.983","5.9362","2.6346","1055.4522","25955.7016","379.0465","367.4807","5100.5856","753.7073","1979.0519","1372.4931"
"SEN","31/10/2025","23","3434.4066","4.712","2.4424","874.2515","25697.2192","357.2696","366.9043","4486.7154","753.9583","1887.932","1291.7564"
"SEN","31/10/2025","24","3218.8201","3.9452","2.4434","740.0374","25172.7419","331.5764","367.4659","4095.1231","754.886","1803.8055","1208.712"
